These are responses from NicoAPI about getting comments.
Following responses are those in case of various "version" value. by Seo-4d696b75
start at 2017-07-03T18:11:01
date:20160324 > fail
date:20160719 > fail
date:20160721 > fail
date:20160723 > fail
date:20160720 > fail
date:20160729 > fail
date:20160725 > fail
date:20160728 > fail
date:20160726 > fail
date:20160731 > fail
date:20160727 > fail
date:20160805 > fail
date:20160807 > fail
date:20160722 > fail
date:20160730 > fail
date:20160724 > fail
date:20160801 > fail
date:20160311 > fail
date:20160811 > fail
date:20160810 > fail
date:20160809 > fail
date:20160818 > fail
date:20160815 > fail
date:20160819 > fail
date:20160817 > fail
date:20160814 > fail
date:20160816 > fail
date:20160813 > fail
date:20160812 > fail
date:20160822 > fail
date:20160823 > fail
date:20160821 > fail
date:20160824 > fail
date:20160825 > fail
date:20160820 > fail
date:20160826 > fail
date:20160827 > fail
date:20160828 > fail
date:20160829 > fail
date:20160606 > fail
date:20160609 > fail
date:20160831 > fail
date:20150905 > fail
date:20160902 > fail
date:20160905 > fail
date:20160906 > fail
date:20160904 > fail
date:20160901 > fail
date:20160903 > fail
date:20160830 > fail
date:20160712 > fail
date:20160909 > fail
date:20160911 > fail
date:20160907 > fail
date:20160910 > fail
date:20160908 > fail
date:20160912 > fail
date:20160917 > fail
date:20160914 > fail
date:20160713 > fail
date:20160918 > fail
date:20160925 > fail
date:20160920 > fail
date:20160927 > fail
date:20160919 > fail
date:20161002 > fail
date:20160923 > fail
date:20160924 > fail
date:20161001 > fail
date:20160929 > fail
date:20160926 > fail
date:20160930 > fail
date:20160922 > fail
date:20160921 > fail
date:20161003 > fail
date:20161005 > fail
date:20161004 > fail
date:20160613 > fail
date:20141027 > fail
date:20161008 > fail
date:20161007 > fail
date:20160714 > fail
date:20161011 > fail
date:20161012 > fail
date:20161009 > fail
date:20161010 > fail
date:20161015 > fail
date:20161019 > fail
date:20161017 > fail
date:20161022 > fail
date:20161014 > fail
date:20161023 > fail
date:20161020 > fail
date:20161018 > fail
date:20161021 > fail
date:20161016 > fail
date:20161024 > fail
date:20161029 > fail
date:20160802 > fail
date:20160806 > fail
date:20160803 > fail
date:20161026 > fail
date:20161027 > fail
date:20161025 > fail
date:20160804 > fail
date:20161028 > fail
date:20161101 > fail
date:20161030 > fail
date:20161102 > fail
date:20161031 > fail
date:20160913 > fail
date:20160915 > fail
date:20161103 > fail
date:20161106 > fail
date:20161111 > fail
date:20161108 > fail
date:20161105 > fail
date:20161110 > fail
date:20161104 > fail
date:20161109 > fail
date:20161107 > fail
date:20161113 > fail
date:20161112 > fail
date:20160614 > fail
date:20161116 > fail
date:20161117 > fail
date:20161121 > fail
date:20161114 > fail
date:20161115 > fail
date:20161122 > fail
date:20161128 > fail
date:20161118 > fail
date:20161123 > fail
date:20161125 > fail
date:20161127 > fail
date:20161119 > fail
date:20161126 > fail
date:20161124 > fail
date:20161129 > fail
date:20161120 > fail
date:20160916 > fail
date:20161208 > fail
date:20161205 > fail
date:20161201 > fail
date:20161203 > fail
date:20161207 > fail
date:20161202 > fail
date:20161130 > fail
date:20161204 > fail
date:20161209 > fail
date:20161206 > fail
date:20160717 > fail
date:20161214 > fail
date:20161225 > fail
date:20161226 > fail
date:20161223 > fail
date:20161217 > fail
date:20161221 > fail
date:20161220 > fail
date:20161222 > fail
date:20161224 > fail
date:20161218 > fail
date:20161219 > fail
date:20170105 > fail
date:20161228 > fail
date:20161230 > fail
date:20170106 > fail
date:20170104 > fail
date:20161231 > fail
date:20170102 > fail
date:20170103 > fail
date:20170107 > fail
date:20161229 > fail
date:20170101 > fail
date:20161227 > fail
date:20170108 > fail
date:20170111 > fail
date:20170110 > fail
date:20170118 > fail
date:20170113 > fail
date:20170115 > fail
date:20170117 > fail
date:20170112 > fail
date:20170114 > fail
date:20170116 > fail
date:20170109 > fail
date:20160715 > fail
date:20170124 > fail
date:20170123 > fail
date:20170127 > fail
date:20170126 > fail
date:20170121 > fail
date:20170120 > fail
date:20170129 > fail
date:20170122 > fail
date:20170125 > fail
date:20170130 > fail
date:20170131 > fail
date:20170203 > fail
date:20170204 > fail
date:20170202 > fail
date:20170209 > fail
date:20170208 > fail
date:20170201 > fail
date:20170205 > fail
date:20170207 > fail
date:20170210 > fail
date:20170212 > fail
date:20170211 > fail
date:20170206 > fail
date:20170216 > fail
date:20170214 > fail
date:20170219 > fail
date:20170221 > fail
date:20170213 > fail
date:20170217 > fail
date:20170215 > fail
date:20170218 > fail
date:20170220 > fail
date:20170222 > fail
date:20170224 > fail
date:20170223 > fail
date:20170225 > fail
date:20170302 > fail
date:20170301 > fail
date:20170227 > fail
date:20170228 > fail
date:20160222 > fail
date:20170226 > fail
date:20170303 > fail
date:20170310 > fail
date:20170309 > fail
date:20170312 > fail
date:20170311 > fail
date:20170315 > fail
date:20170305 > fail
date:20150301 > fail
date:20150228 > fail
date:20170304 > fail
date:20170306 > fail
date:20170314 > fail
date:20170308 > fail
date:20170313 > fail
date:20170307 > fail
date:20170316 > fail
date:20170317 > fail
date:20161210 > fail
date:20170318 > fail
date:20170319 > fail
date:20170324 > fail
date:20170322 > fail
date:20170325 > fail
date:20170320 > fail
date:20170326 > fail
date:20170321 > fail
date:20170323 > fail
date:20170401 > fail
date:20170403 > fail
date:20170328 > fail
date:20170327 > fail
date:20170402 > fail
date:20170404 > fail
date:20170330 > fail
date:20170410 > fail
date:20170409 > fail
date:20170407 > fail
date:20170331 > fail
date:20170406 > fail
date:20170329 > fail
date:20170128 > fail
date:20170413 > fail
date:20170411 > fail
date:20170412 > fail
date:20170414 > fail
date:20170416 > fail
date:20170415 > fail
date:20170119 > fail
date:20170421 > fail
date:20170417 > fail
date:20150407 > fail
date:20170419 > fail
date:20150404 > fail
date:20150405 > fail
date:20170420 > fail
date:20170418 > fail
date:20170422 > fail
date:20170424 > fail
date:20170423 > fail
date:20170429 > fail
date:20170430 > fail
date:20170427 > fail
date:20170504 > fail
date:20170503 > fail
date:20170426 > fail
date:20170425 > fail
date:20170501 > fail
date:20170505 > fail
date:20170502 > fail
date:20170428 > fail
date:20170508 > fail
date:20170506 > fail
date:20170507 > fail
date:20170511 > fail
date:20170509 > fail
date:20170512 > fail
date:20170510 > fail
date:20170515 > fail
date:20170517 > fail
date:20170519 > fail
date:20170513 > fail
date:20170518 > fail
date:20170516 > fail
date:20170520 > fail
date:20170514 > fail
date:20170521 > fail
date:20170522 > fail
date:20160928 > fail
date:20170530 > fail
date:20170526 > fail
date:20170523 > fail
date:20170529 > fail
date:20170524 > fail
date:20170603 > fail
date:20170527 > fail
date:20170528 > fail
date:20170525 > fail
date:20170601 > fail
date:20170531 > fail
date:20170602 > fail
date:20170607 > fail
date:20170605 > fail
date:20170604 > fail
date:20170608 > fail
date:20170610 > fail
date:20170609 > fail
date:20170606 > fail
date:20161013 > fail
date:20170612 > fail
date:20170611 > fail
date:20170620 > fail
date:20170619 > fail
date:20170618 > fail
date:20170617 > fail
date:20170613 > fail
date:20170615 > fail
date:20170614 > fail
date:20170616 > fail
date:20170621 > fail
date:20170625 > fail
date:20170622 > fail
date:20170629 > fail
date:20170623 > fail
date:20170702 > fail
date:20170701 > fail
date:20170626 > fail
date:20170624 > fail
date:20170703 > fail
date:20170628 > fail
date:20170627 > fail
date:20170630 > fail
date:20170405 > fail
date:20161006 > fail
date:20150706 > fail
date:20150226 > fail
date:20150911 > fail
date:20160718 > fail
date:20151019 > fail
date:20170408 > fail
date:20161212 > fail
date:20161215 > fail
date:20121227 > fail
date:20151220 > fail
date:20151218 > fail
date:20160224 > fail
date:20160808 > fail
date:20161211 > fail
date:20161216 > fail
date:20161213 > fail
date:20130823 > fail
finished at 2017-07-03T18:11:24
result;
total : 4202
fail : 4199
success : 3 > [20061206, 20090904, 20130701]
unexpected response : 0 > []
http fail : 0 > []
